ID,TAXANR,PRNAVN,PRNAVN1,GNAVN,NAVN,AUTNR,AUTHOR,AUTSTAT,TAXATYPE,SYNONYMNR,GNR,GYLDIG,PREVTAXA
4868,4868,Orchis ericetorum,Orchis ericetorum,Dactylorhiza maculata ssp. maculata,ericetorum,2247,(Linton) E.S.Marsh.,,A,4404,4404,FALSE,2891
2901,2901,Dactylorhiza majalis,Dactylorhiza majalis,Dactylorhiza majalis,majalis,2643,(Rchb.) Hunt & Summerh.,,A,0,2901,TRUE,2898
4870,4870,Orchis majalis,Orchis majalis,Dactylorhiza majalis,majalis,20,Rchb.,,A,2901,2901,FALSE,2891
4871,4871,Orchis latifolia,Orchis latifolia,Dactylorhiza majalis,latifolia,26,auct. scand.,,A,2901,2901,FALSE,2891
6010,6289,Dactylorchis majalis,Dactylorchis majalis,Dactylorhiza majalis,majalis,2648,(Rchb.) Verm.,,A,2901,2901,FALSE,4395
2902,2902,Dactylorhiza praetermissa,Dactylorhiza praetermissa,Dactylorhiza praetermissa,praetermissa,672,(Druce) Soó,,A,0,2902,TRUE,2898
3840,3827,Dactylorhiza majalis ssp. praetermissa,Dactylorhiza majalis ssp. praetermissa,Dactylorhiza praetermissa,praetermissa,1806,(Druce) Moore & Soó,,S,2902,2902,FALSE,2901
6011,6290,Orchis praetermissa,Orchis praetermissa,Dactylorhiza praetermissa,praetermissa,328,Druce,,A,2902,2902,FALSE,2891
2900,2900,Dactylorhiza purpurella,Dactylorhiza purpurella,Dactylorhiza purpurella,purpurella,5657,(T.Stephenson & T.A.Stephenson) Soó,,A,0,2900,TRUE,2898
3839,3826,Dactylorhiza majalis ssp. purpurella,Dactylorhiza majalis ssp. purpurella,Dactylorhiza purpurella,purpurella,5659,(T.Stephenson & T.A.Stephenson) Moore & Soó,,S,2900,2900,FALSE,2901
4872,4872,Orchis purpurella,Orchis purpurella,Dactylorhiza purpurella,purpurella,1449,T.Stephenson & T.A.Stephenson,,A,2900,2900,FALSE,2891
7463,7396,Dactylorchis purpurella,Dactylorchis purpurella,Dactylorhiza purpurella,purpurella,5658,(T.Stephenson & T.A.Stephenson) Verm.,,A,2900,2900,FALSE,4395
2899,2899,Dactylorhiza sambucina,Dactylorhiza sambucina,Dactylorhiza sambucina,sambucina,444,(L.) Soó,,A,0,2899,TRUE,2898
4406,4406,Orchis sambucina,Orchis sambucina,Dactylorhiza sambucina,sambucina,1,L.,,A,2899,2899,FALSE,2891
4407,4407,Dactylorchis sambucina,Dactylorchis sambucina,Dactylorhiza sambucina,sambucina,445,(L.) Vermln.,,A,2899,2899,FALSE,4395
11622,11562,Orchis sambucinus,Orchis sambucinus,Dactylorhiza sambucina,sambucinus,1,L.,,A,2899,2899,FALSE,2891
7525,7798,Dactylorhiza sphagnicola,Dactylorhiza sphagnicola,Dactylorhiza sphagnicola,sphagnicola,5656,(Höppner) Soó,,A,0,7798,TRUE,2898
2903,2903,Dactylorhiza traunsteineri,Dactylorhiza traunsteineri,Dactylorhiza traunsteineri,traunsteineri,2728,(Saut.) Soó,,A,0,2903,TRUE,2898
4408,4408,Orchis traunsteineri,Orchis traunsteineri,Dactylorhiza traunsteineri,traunsteineri,1370,Saut.,,A,2903,2903,FALSE,2891
4409,4409,Dactylorchis traunsteineri,Dactylorchis traunsteineri,Dactylorhiza traunsteineri,traunsteineri,2729,(Saut.) Verm.,,A,2903,2903,FALSE,4395
9513,9513,Orchis angustifolia,Orchis angustifolia,Dactylorhiza traunsteineri,angustifolia,1342,Rchb.,,A,2903,2903,FALSE,2891
9514,9514,Orchis angustifolia ssp. traunsteineri,Orchis angustifolia ssp. traunsteineri,Dactylorhiza traunsteineri,traunsteineri,2725,(Saut.),,S,2903,2903,FALSE,9513
10037,10010,Orchis incarnata var. angustifolia,Orchis incarnata var. angustifolia,Dactylorhiza traunsteineri,angustifolia,3072,(Rchb.),,V,2903,2903,FALSE,4394
9518,9518,Dactylorhiza traunsteineri ssp. curvifolia,Dactylorhiza traunsteineri ssp. curvifolia,Dactylorhiza traunsteineri ssp. curvifolia,curvifolia,2527,(Nyman),,S,0,9518,TRUE,2903
9519,9519,Dactylorchis traunsteineri ssp. curvifolia,Dactylorchis traunsteineri ssp. curvifolia,Dactylorhiza traunsteineri ssp. curvifolia,curvifolia,2529,(Nyman) Verm.,,S,9518,9518,FALSE,4409
10552,10552,Dactylorchis traunsteineri ssp. pycnantha,Dactylorchis traunsteineri ssp. pycnantha,Dactylorhiza traunsteineri ssp. pycnantha,pycnantha,3235,(Neuman) Verm.,,S,10554,10554,FALSE,4409
10553,10553,Orchis angustifolia ssp. pycnantha,Orchis angustifolia ssp. pycnantha,Dactylorhiza traunsteineri ssp. pycnantha,pycnantha,147,Neuman,,S,10554,10554,FALSE,9513
10554,10554,Dactylorhiza traunsteineri ssp. pycnantha,Dactylorhiza traunsteineri ssp. pycnantha,Dactylorhiza traunsteineri ssp. pycnantha,pycnantha,2507,(Neuman),,S,0,10554,TRUE,2903
9587,9587,Dahlia,Dahlia,Dahlia,Dahlia,97,Cav.,,G,0,9587,TRUE,2003
9588,9588,Dahlia x pinnata,Dahlia x pinnata,Dahlia x pinnata,x pinnata,97,Cav.,,A,0,9588,TRUE,9587
9589,9589,Dahlia pinnata,Dahlia pinnata,Dahlia x pinnata,pinnata,97,Cav.,,A,9588,9588,FALSE,9587
9590,9590,Dahlia x variabilis,Dahlia x variabilis,Dahlia x pinnata,x variabilis,877,(Willd.) Desf.,,A,9588,9588,FALSE,9587
9591,9591,Dahlia variabilis,Dahlia variabilis,Dahlia x pinnata,variabilis,877,(Willd.) Desf.,,A,9588,9588,FALSE,9587
15310,15493,Dalibarda,Dalibarda,Dalibarda,Dalibarda,0,,,G,0,15493,TRUE,822
2472,2472,Danthonia,Danthonia,Danthonia,Danthonia,7,DC.,,G,0,2472,TRUE,2358
2473,2473,Danthonia decumbens,Danthonia decumbens,Danthonia decumbens,decumbens,23,(L.) DC.,,A,0,2473,TRUE,2472
3018,3018,Sieglingia decumbens,Sieglingia decumbens,Danthonia decumbens,decumbens,83,(L.) Bernh.,,A,2473,2473,FALSE,3017
4963,4963,Triodia decumbens,Triodia decumbens,Danthonia decumbens,decumbens,35,(L.) P.Beauv.,,A,2473,2473,FALSE,4962
6515,6515,Festuca decumbens,Festuca decumbens,Danthonia decumbens,decumbens,1,L.,,A,2473,2473,FALSE,2541
11983,11969,Danthonia intermedia,Danthonia intermedia,Danthonia intermedia,intermedia,1454,Vasey,,A,0,11969,TRUE,2472
11984,11970,Danthonia spicata,Danthonia spicata,Danthonia spicata,spicata,3866,(L.) P.Beauv. ex Roem. & Schult.,,A,0,11970,TRUE,2472
11985,11971,Avena spicata,Avena spicata,Danthonia spicata,spicata,1,L.,,A,11970,11970,FALSE,2461
1219,1219,Daphne,Daphne,Daphne,Daphne,1,L.,,G,0,1219,TRUE,1218
1220,1220,Daphne mezereum,Daphne mezereum,Daphne mezereum,mezereum,1,L.,,A,0,1220,TRUE,1219
5401,5309,Dasiphora,Dasiphora,Dasiphora,Dasiphora,56,Raf.,,G,0,5309,TRUE,822
894,894,Potentilla fruticosa,Potentilla fruticosa,Dasiphora fruticosa,fruticosa,1,L.,,A,5310,5310,FALSE,889
5402,5310,Dasiphora fruticosa,Dasiphora fruticosa,Dasiphora fruticosa,fruticosa,441,(L.) Rydb.,,A,0,5310,TRUE,5309
13495,13466,Pentaphylloides fruticosa,Pentaphylloides fruticosa,Dasiphora fruticosa,fruticosa,4454,(L.) O.Schwarz,,A,5310,5310,FALSE,13390
13499,13470,Potentilla fruticosa ssp. floribunda,Potentilla fruticosa ssp. floribunda,Dasiphora fruticosa ssp. floribunda,floribunda,4455,(Pursh) Á.Löve & D.Löve,,S,15520,15520,FALSE,894
13500,13471,Potentilla floribunda,Potentilla floribunda,Dasiphora fruticosa ssp. floribunda,floribunda,67,Pursh,,A,15520,15520,FALSE,889
13501,13472,Pentaphylloides floribunda,Pentaphylloides floribunda,Dasiphora fruticosa ssp. floribunda,floribunda,4456,(Pursh) Á.Löve,,A,15520,15520,FALSE,13390
13502,13473,Pentaphylloides fruticosa ssp. floribunda,Pentaphylloides fruticosa ssp. floribunda,Dasiphora fruticosa ssp. floribunda,floribunda,4455,(Pursh) Á.Löve & D.Löve,,S,15520,15520,FALSE,13466
15337,15520,Dasiphora fruticosa ssp. floribunda,Dasiphora fruticosa ssp. floribunda,Dasiphora fruticosa ssp. floribunda,floribunda,5169,(Pursh),,S,0,15520,TRUE,5310
13496,13467,Potentilla fruticosa ssp. fruticosa,Potentilla fruticosa ssp. fruticosa,Dasiphora fruticosa ssp. fruticosa,fruticosa,0,,,S,13468,13468,FALSE,894
13497,13468,Dasiphora fruticosa ssp. fruticosa,Dasiphora fruticosa ssp. fruticosa,Dasiphora fruticosa ssp. fruticosa,fruticosa,0,,,S,0,13468,TRUE,5310
13498,13469,Pentaphylloides fruticosa ssp. fruticosa,Pentaphylloides fruticosa ssp. fruticosa,Dasiphora fruticosa ssp. fruticosa,fruticosa,0,,,S,13468,13468,FALSE,13466
8710,8710,Potentilla davurica,Potentilla davurica,Dasiphora glabrata,davurica,559,Nestl.,,A,16712,16712,FALSE,889
8711,8711,Potentilla dahurica,Potentilla dahurica,Dasiphora glabrata,dahurica,559,Nestl.,,A,16712,16712,FALSE,889
8712,8712,Potentilla glabrata,Potentilla glabrata,Dasiphora glabrata,glabrata,1484,Willd. ex Schltdl.,,A,16712,16712,FALSE,889
16712,16712,Dasiphora glabrata,Dasiphora glabrata,Dasiphora glabrata,glabrata,5796,(Willd. ex Schltdl.) Soják,,A,0,16712,TRUE,5309
1773,1773,Datura,Datura,Datura,Datura,1,L.,,G,0,1773,TRUE,1758
10280,10253,Datura leichhartii,Datura leichhartii,Datura leichhartii,leichhartii,0,,,A,0,10253,TRUE,1773
1774,1774,Datura stramonium,Datura stramonium,Datura stramonium,stramonium,1,L.,,A,0,1774,TRUE,1773
5554,5475,Datura tatula,Datura tatula,Datura stramonium var. tatula,tatula,1,L.,,A,5476,5476,FALSE,1773
5555,5476,Datura stramonium var. tatula,Datura stramonium var. tatula,Datura stramonium var. tatula,tatula,386,Torr.,,V,0,5476,TRUE,1774
1449,1449,Daucus,Daucus,Daucus,Daucus,1,L.,,G,0,1449,TRUE,1340
1450,1450,Daucus carota,Daucus carota,Daucus carota,carota,1,L.,,A,0,1450,TRUE,1449
4051,4051,Daucus carota ssp. carota,Daucus carota ssp. carota,Daucus carota ssp. carota,carota,0,,,S,0,4051,TRUE,1450
4052,4052,Daucus carota ssp. sativus,Daucus carota ssp. sativus,Daucus carota ssp. sativus,sativus,2003,(Hoffm.) Arcang.,,S,0,4052,TRUE,1450
5632,5553,Daucus sativus,Daucus sativus,Daucus carota ssp. sativus,sativus,2017,(Hoffm.) Röhl.,,A,4052,4052,FALSE,1449
3176,3176,Delphinium,Delphinium,Delphinium,Delphinium,1,L.,,G,0,3176,TRUE,458
12484,12484,Delphinium brachycentrum,Delphinium brachycentrum,Delphinium brachycentrum,brachycentrum,64,Ledeb.,,A,0,12484,TRUE,3176
12486,12486,Delphinium brachycentrum ssp. beringii,Delphinium brachycentrum ssp. beringii,Delphinium brachycentrum ssp. beringii,beringii,3243,Jurtz.,,S,0,12486,TRUE,12484
12485,12485,Delphinium brachycentrum ssp. brachycentrum,Delphinium brachycentrum ssp. brachycentrum,Delphinium brachycentrum ssp. brachycentrum,brachycentrum,0,,,S,0,12485,TRUE,12484
12487,12487,Delphinium brachycentrum ssp. maydellianum,Delphinium brachycentrum ssp. maydellianum,Delphinium brachycentrum ssp. maydellianum,maydellianum,4111,(Trautv.) Jurtz.,,S,0,12487,TRUE,12484
12488,12488,Delphinium maydellianum,Delphinium maydellianum,Delphinium brachycentrum ssp. maydellianum,maydellianum,151,Trautv.,,A,12487,12487,FALSE,3176
12480,12480,Delphinium chamissonis,Delphinium chamissonis,Delphinium chamissonis,chamissonis,4108,G.Pritzel ex Walp.,,A,0,12480,TRUE,3176
12481,12481,Delphinium pauciflorum,Delphinium pauciflorum,Delphinium chamissonis,pauciflorum,4109,Rchb. ex Ledeb. non D.Don,,A,12480,12480,FALSE,3176
12482,12482,Delphinium brachycentrum,Delphinium brachycentrum,Delphinium chamissonis,brachycentrum,4110,auct. non Ledeb.,,A,12480,12480,FALSE,3176
9858,9858,Delphinium cheilanthum,Delphinium cheilanthum,Delphinium cheilanthum,cheilanthum,1038,Fisch. ex DC.,,A,0,9858,TRUE,3176
5294,5202,Delphinium elatum,Delphinium elatum,Delphinium elatum,elatum,1,L.,,A,0,5202,TRUE,3176
9860,9860,Delphinium elatum ssp. austriacum,Delphinium elatum ssp. austriacum,Delphinium elatum ssp. austriacum,austriacum,1310,Pawl.,,S,0,9860,TRUE,5202
12490,12490,Delphinium elatum ssp. cryophilum,Delphinium elatum ssp. cryophilum,Delphinium elatum ssp. cryophilum,cryophilum,4112,(Nevski) Jurtz.,,S,0,12490,TRUE,5202
12491,12491,Delphinium cryophilum,Delphinium cryophilum,Delphinium elatum ssp. cryophilum,cryophilum,560,Nevski,,A,12490,12490,FALSE,3176
9459,9459,Delphinium elatum ssp. elatum,Delphinium elatum ssp. elatum,Delphinium elatum ssp. elatum,elatum,0,,,S,0,9459,TRUE,5202
9857,9857,Delphinium fissum,Delphinium fissum,Delphinium fissum,fissum,77,Waldst. & Kit.,,A,0,9857,TRUE,3176
12489,12489,Delphinium glaucum,Delphinium glaucum,Delphinium glaucum,glaucum,3979,S.Watson,,A,0,12489,TRUE,3176
9859,9859,Delphinium grandiflorum,Delphinium grandiflorum,Delphinium grandiflorum,grandiflorum,1,L.,,A,0,9859,TRUE,3176
12483,12483,Delphinium middendorffii,Delphinium middendorffii,Delphinium middendorffii,middendorffii,151,Trautv.,,A,0,12483,TRUE,3176
12492,12492,Delphinium ochotense,Delphinium ochotense,Delphinium ochotense,ochotense,560,Nevski,,A,0,12492,TRUE,3176
8661,8661,Delphinium x cultorum,Delphinium x cultorum,Delphinium x cultorum,x cultorum,289,Voss,,A,0,8661,TRUE,3176
8662,8662,Delphinium cultorum,Delphinium cultorum,Delphinium x cultorum,cultorum,289,Voss,,A,8661,8661,FALSE,3176
8201,8163,Dendranthema,Dendranthema,Dendranthema,Dendranthema,1761,(DC.) Desm.,,G,0,8163,TRUE,2003
14699,14699,Dendranthema mongolicum,Dendranthema mongolicum,Dendranthema mongolicum,mongolicum,4882,(Ling) Tzvelev,,A,0,14699,TRUE,8163
14700,14700,Chrysanthemum mongolicum,Chrysanthemum mongolicum,Dendranthema mongolicum,mongolicum,4883,Ling,,A,14699,14699,FALSE,2100
62,49,Dennstaedtiaceae,Dennstaedtiaceae,Dennstaedtiaceae,Dennstaedtiaceae,0,,,F,0,49,TRUE,0
739,726,Dentaria,Dentaria,Dentaria,Dentaria,1,L.,,G,0,726,TRUE,575
2448,2448,Deschampsia,Deschampsia,Deschampsia,Deschampsia,27,P.Beauv.,,G,0,2448,TRUE,2358
2450,2450,Deschampsia alpina,Deschampsia alpina,Deschampsia alpina,alpina,201,(L.) Roem. & Schult.,,A,0,2450,TRUE,2448
4964,4964,Deschampsia cespitosa ssp. alpina,Deschampsia cespitosa ssp. alpina,Deschampsia alpina,alpina,5758,(L.) Hook. f.,,S,2450,2450,FALSE,2449
4965,4965,Aira alpina,Aira alpina,Deschampsia alpina,alpina,1,L.,,A,2450,2450,FALSE,2445
7611,7518,Deschampsia caespitosa ssp. alpina,Deschampsia caespitosa ssp. alpina,Deschampsia alpina,alpina,5758,(L.) Hook. f.,,S,2450,2450,FALSE,4968
11615,11555,Aera alpina,Aera alpina,Deschampsia alpina,alpina,1,L.,,A,2450,2450,FALSE,11552
11353,11639,Deschampsia anadyrensis,Deschampsia anadyrensis,Deschampsia anadyrensis,anadyrensis,1463,V.Vassil.,,A,0,11639,TRUE,2448
11354,11640,Deschampsia cespitosa ssp. anadyrensis,Deschampsia cespitosa ssp. anadyrensis,Deschampsia anadyrensis,anadyrensis,3634,(V.Vassil.) Á.Löve & D.Löve,,S,11639,11639,FALSE,2449
11355,11641,Deschampsia caespitosa ssp. anadyrensis,Deschampsia caespitosa ssp. anadyrensis,Deschampsia anadyrensis,anadyrensis,3634,(V.Vassil.) Á.Löve & D.Löve,,S,11639,11639,FALSE,4968
11361,11647,Deschampsia beringensis,Deschampsia beringensis,Deschampsia beringensis,beringensis,3091,Hultén,,A,0,11647,TRUE,2448
11362,11648,Deschampsia cespitosa ssp. beringensis,Deschampsia cespitosa ssp. beringensis,Deschampsia beringensis,beringensis,3731,(Hultén) W.Lawr.,,S,11647,11647,FALSE,2449
11363,11649,Deschampsia caespitosa ssp. beringensis,Deschampsia caespitosa ssp. beringensis,Deschampsia beringensis,beringensis,3731,(Hultén) W.Lawr.,,S,11647,11647,FALSE,4968
2451,2451,Deschampsia bottnica,Deschampsia bottnica,Deschampsia bottnica,bottnica,2976,(Wahlenb.) Trin.,,A,0,2451,TRUE,2448
4966,4966,Deschampsia cespitosa ssp. bottnica,Deschampsia cespitosa ssp. bottnica,Deschampsia bottnica,bottnica,868,(Wahlenb.) Tzvelev,,S,2451,2451,FALSE,2449
4967,4967,Aira bottnica,Aira bottnica,Deschampsia bottnica,bottnica,9,Wahlenb.,,A,2451,2451,FALSE,2445
7612,7519,Deschampsia caespitosa ssp. bottnica,Deschampsia caespitosa ssp. bottnica,Deschampsia bottnica,bottnica,868,(Wahlenb.) Tzvelev,,S,2451,2451,FALSE,4968
4014,4014,Deschampsia brevifolia,Deschampsia brevifolia,Deschampsia brevifolia,brevifolia,8,R.Br.,,A,0,4014,TRUE,2448
6516,6516,Deschampsia arctica,Deschampsia arctica,Deschampsia brevifolia,arctica,1301,Ostenf.,,A,4014,4014,FALSE,2448
11351,11637,Deschampsia cespitosa ssp. brevifolia,Deschampsia cespitosa ssp. brevifolia,Deschampsia brevifolia,brevifolia,3728,(R.Br.) Tzvelev,,S,4014,4014,FALSE,2449
11352,11638,Deschampsia caespitosa ssp. brevifolia,Deschampsia caespitosa ssp. brevifolia,Deschampsia brevifolia,brevifolia,3728,(R.Br.) Tzvelev,,S,4014,4014,FALSE,4968
2449,2449,Deschampsia cespitosa,Deschampsia cespitosa,Deschampsia cespitosa,cespitosa,35,(L.) P.Beauv.,,A,0,2449,TRUE,2448
4968,4968,Deschampsia caespitosa,Deschampsia caespitosa,Deschampsia cespitosa,caespitosa,35,(L.) P.Beauv.,,A,2449,2449,FALSE,2448
4969,4969,Aira caespitosa,Aira caespitosa,Deschampsia cespitosa,caespitosa,1,L.,,A,2449,2449,FALSE,2445
7614,7521,Aira cespitosa,Aira cespitosa,Deschampsia cespitosa,cespitosa,1,L.,,A,2449,2449,FALSE,2445
11613,11553,Aera cespitosa,Aera cespitosa,Deschampsia cespitosa,cespitosa,1,L.,,A,2449,2449,FALSE,11552
11614,11554,Aera caespitosa,Aera caespitosa,Deschampsia cespitosa,caespitosa,1,L.,,A,2449,2449,FALSE,11552
4970,4970,Deschampsia cespitosa ssp. cespitosa,Deschampsia cespitosa ssp. cespitosa,Deschampsia cespitosa ssp. cespitosa,cespitosa,0,,,S,0,4970,TRUE,2449
7615,7522,Deschampsia caespitosa ssp. caespitosa,Deschampsia caespitosa ssp. caespitosa,Deschampsia cespitosa ssp. cespitosa,caespitosa,0,,,S,4970,4970,FALSE,4968
4971,4971,Deschampsia cespitosa var. glauca,Deschampsia cespitosa var. glauca,Deschampsia cespitosa ssp. glauca,glauca,705,(Hartm.) Sam.,,V,8575,8575,FALSE,2449
6517,6517,Deschampsia glauca,Deschampsia glauca,Deschampsia cespitosa ssp. glauca,glauca,15,Hartm.,,A,8575,8575,FALSE,2448
6518,6518,Aira caespitosa var. glauca,Aira caespitosa var. glauca,Deschampsia cespitosa ssp. glauca,glauca,706,(Hartm.) Wahlenb.,,V,8575,8575,FALSE,4969
7616,7523,Deschampsia caespitosa var. glauca,Deschampsia caespitosa var. glauca,Deschampsia cespitosa ssp. glauca,glauca,705,(Hartm.) Sam.,,V,8575,8575,FALSE,4968
7617,7524,Aira cespitosa var. glauca,Aira cespitosa var. glauca,Deschampsia cespitosa ssp. glauca,glauca,706,(Hartm.) Wahlenb.,,V,8575,8575,FALSE,7521
8588,8575,Deschampsia cespitosa ssp. glauca,Deschampsia cespitosa ssp. glauca,Deschampsia cespitosa ssp. glauca,glauca,234,(Hartm.) Hartm.,,S,0,8575,TRUE,2449
8589,8576,Deschampsia caespitosa ssp. glauca,Deschampsia caespitosa ssp. glauca,Deschampsia cespitosa ssp. glauca,glauca,234,(Hartm.) Hartm.,,S,8575,8575,FALSE,4968
11606,11546,Deschampsia danthonioides,Deschampsia danthonioides,Deschampsia danthonioides,danthonioides,3718,(Trin.) Munro,,A,0,11546,TRUE,2448
15881,15838,Deschampsia calycina,Deschampsia calycina,Deschampsia danthonioides,calycina,566,Presl,,A,11546,11546,FALSE,2448
11607,11547,Deschampsia elongata,Deschampsia elongata,Deschampsia elongata,elongata,3719,(Hook.) Munro,,A,0,11547,TRUE,2448
11357,11643,Deschampsia obensis,Deschampsia obensis,Deschampsia obensis,obensis,372,Roshev.,,A,0,11643,TRUE,2448
11358,11644,Deschampsia cespitosa ssp. obensis,Deschampsia cespitosa ssp. obensis,Deschampsia obensis,obensis,3641,(Roshev.) Tzvelev,,S,11643,11643,FALSE,2449
11359,11645,Deschampsia caespitosa ssp. obensis,Deschampsia caespitosa ssp. obensis,Deschampsia obensis,obensis,3641,(Roshev.) Tzvelev,,S,11643,11643,FALSE,4968
11360,11646,Deschampsia submutica,Deschampsia submutica,Deschampsia obensis,submutica,3730,(Trautv.) Nikif.,,A,11643,11643,FALSE,2448
2452,2452,Deschampsia setacea,Deschampsia setacea,Deschampsia setacea,setacea,715,(Huds.) Hack.,,A,0,2452,TRUE,2448
4974,4974,Aira flexuosa ssp. setacea,Aira flexuosa ssp. setacea,Deschampsia setacea,setacea,2067,(Huds.) Hartm.,,S,2452,2452,FALSE,3641
6523,6523,Aira setacea,Aira setacea,Deschampsia setacea,setacea,11,Huds.,,A,2452,2452,FALSE,2445
6524,6524,Aira discolor,Aira discolor,Deschampsia setacea,discolor,75,Thuill.,,A,2452,2452,FALSE,2445
6525,6525,Aira uliginosa,Aira uliginosa,Deschampsia setacea,uliginosa,1475,Weihe & Boenn.,,A,2452,2452,FALSE,2445
6526,6526,Deschampsia discolor,Deschampsia discolor,Deschampsia setacea,discolor,854,(Thuill.) Beauv.,,A,2452,2452,FALSE,2448
8593,8580,Aristavena setacea,Aristavena setacea,Deschampsia setacea,setacea,2059,(Huds.) Albers & Butzin,,A,2452,2452,FALSE,8579
11617,11557,Aera setacea,Aera setacea,Deschampsia setacea,setacea,11,Huds.,,A,2452,2452,FALSE,11552
11686,11626,Deschampsia sukatschewii,Deschampsia sukatschewii,Deschampsia sukatschewii,sukatschewii,3724,(Popl.) Roshev.,,A,0,11626,TRUE,2448
11341,11627,Aira sukatschewii,Aira sukatschewii,Deschampsia sukatschewii,sukatschewii,3725,Popl.,,A,11626,11626,FALSE,2445
7613,7520,Deschampsia borealis,Deschampsia borealis,Deschampsia sukatschewii ssp. borealis,borealis,457,(Trautv.) Á.Löve & D.Löve,,A,11629,11629,FALSE,2448
8991,8950,Deschampsia pumila,Deschampsia pumila,Deschampsia sukatschewii ssp. borealis,pumila,3727,"(Griseb.) Ostenf., non Fomin & Woronow",,A,11629,11629,FALSE,2448
9443,9443,Deschampsia cespitosa ssp. borealis,Deschampsia cespitosa ssp. borealis,Deschampsia sukatschewii ssp. borealis,borealis,457,(Trautv.) Á.Löve & D.Löve,,S,11629,11629,FALSE,2449
9822,9822,Deschampsia caespitosa ssp. borealis,Deschampsia caespitosa ssp. borealis,Deschampsia sukatschewii ssp. borealis,borealis,457,(Trautv.) Á.Löve & D.Löve,,S,11629,11629,FALSE,4968
10529,10529,Aira caespitosa var. borealis,Aira caespitosa var. borealis,Deschampsia sukatschewii ssp. borealis,borealis,151,Trautv.,,V,11629,11629,FALSE,4969
10530,10530,Aira cespitosa var. borealis,Aira cespitosa var. borealis,Deschampsia sukatschewii ssp. borealis,borealis,151,Trautv.,,V,11629,11629,FALSE,7521
11343,11629,Deschampsia sukatschewii ssp. borealis,Deschampsia sukatschewii ssp. borealis,Deschampsia sukatschewii ssp. borealis,borealis,3454,(Trautv.) Tzvelev,,S,0,11629,TRUE,11626
11344,11630,Deschampsia paramushirensis,Deschampsia paramushirensis,Deschampsia sukatschewii ssp. borealis,paramushirensis,1117,Honda,,A,11629,11629,FALSE,2448
11345,11631,Deschampsia cespitosa ssp. paramushirensis,Deschampsia cespitosa ssp. paramushirensis,Deschampsia sukatschewii ssp. borealis,paramushirensis,3726,(Honda) Tzvelev,,S,11629,11629,FALSE,2449
11346,11632,Deschampsia caespitosa ssp. paramushirensis,Deschampsia caespitosa ssp. paramushirensis,Deschampsia sukatschewii ssp. borealis,paramushirensis,3726,(Honda) Tzvelev,,S,11629,11629,FALSE,4968
11347,11633,Deschampsia sukatschewii ssp. minor,Deschampsia sukatschewii ssp. minor,Deschampsia sukatschewii ssp. borealis,minor,2148,(Kom.) Tzvelev,,S,11629,11629,FALSE,11626
11348,11634,Deschampsia sukatschewii ssp. orientalis,Deschampsia sukatschewii ssp. orientalis,Deschampsia sukatschewii ssp. orientalis,orientalis,3655,(Hultén) Tzvelev,,S,0,11634,TRUE,11626
11349,11635,Deschampsia cespitosa ssp. orientalis,Deschampsia cespitosa ssp. orientalis,Deschampsia sukatschewii ssp. orientalis,orientalis,3091,Hultén,,S,11634,11634,FALSE,2449
11350,11636,Deschampsia caespitosa ssp. orientalis,Deschampsia caespitosa ssp. orientalis,Deschampsia sukatschewii ssp. orientalis,orientalis,3091,Hultén,,S,11634,11634,FALSE,4968
11342,11628,Deschampsia sukatschewii ssp. sukatschewii,Deschampsia sukatschewii ssp. sukatschewii,Deschampsia sukatschewii ssp. sukatschewii,sukatschewii,0,,,S,0,11628,TRUE,11626
